AnimalID,SireID,DamID,Generation,FamilyID,TankID,SexID,Birthday,S2Date,M1Date,M1BW,M2Date,M2Age1,M2Age2,M2BW,M2BL
OXHMB17G0109142,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P11,Male,4/19/2117,5/11/2117,7/8/2117,13,9/28/2117,162,140,347,108
OXHMB17G0101186,OXHMB16G000A674,OXHMB16G000F424,G01,OXHMB17G0100182,P11,Male,5/5/2117,5/28/2117,7/13/2117,13.2,9/28/2117,146,123,271,100
OXHMB17G0102535,OXHMB16G000A254,OXHMB16G00X022,G01,OXHMB17G0100292,P11,Male,4/24/2117,5/15/2117,7/10/2117,16,9/28/2117,157,136,328,110
OXHMB17G0110162,MRTZD16G000M056,MRTZD16G000F056,G01,OXHMB17G0100941,P11,Male,4/18/2117,5/9/2117,7/8/2117,15.6,9/28/2117,163,142,314,105
OXHMB17G0108684,MRTZD16G000M046,OXHMB16G00X093,G01,OXHMB17G0100821,P11,Male,4/13/2117,5/1/2117,7/6/2117,15.3,9/28/2117,168,150,345,105
OXHMB17G0103535,OXHMB16G000C431,OXHMB16G000F584,G01,OXHMB17G0100361,P11,Male,4/24/2117,5/16/2117,7/6/2117,12.7,9/28/2117,157,135,269,97
OXHMB17G0107399,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P11,Male,5/4/2117,5/25/2117,7/13/2117,11.9,9/28/2117,147,126,80,73
OXHMB17G0000320,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P11,Male,5/10/2117,5/30/2117,7/14/2117,8.4,9/28/2117,141,121,198,90
OXHMB17G010A792,OXHMB16G000A357,OXHMB16G000F645,G01,OXHMB17G0100511,P11,Male,4/27/2117,5/17/2117,7/11/2117,15.3,9/28/2117,154,134,431,115
OXHMB17G0107890,MRTZD16G000M012,OXHMB16G00X707,G01,OXHMB17G0100752,P11,Male,5/1/2117,5/22/2117,7/12/2117,14.7,9/28/2117,150,129,336,109
OXHMB17G0000583,MRTZD16B000M006,MRTZD16B000F006,G01,OXHMB17G0001061,P11,Male,5/10/2117,5/30/2117,7/14/2117,8.8,9/28/2117,141,121,232,95
OXHMB17G0100624,OXHMB16G000F301,OXHMB16G00X766,G01,OXHMB17G0100093,P11,Male,5/9/2117,5/28/2117,7/13/2117,8.7,9/28/2117,142,123,41,67
OXHMB17G0101452,OXHMB16G000C625,OXHMB16G000E641,G01,OXHMB17G0100203,P11,Male,5/3/2117,5/23/2117,7/12/2117,12,9/28/2117,148,128,192,93
OXHMB17G0109048,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P11,Male,4/20/2117,5/11/2117,7/8/2117,15.2,9/28/2117,161,140,329,105
OXHMB17G010A793,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P11,Male,4/18/2117,5/11/2117,7/8/2117,13.5,9/28/2117,163,140,384,112
OXHMB17G010A794,MRTZD16G000M012,OXHMB16G00X707,G01,OXHMB17G0100752,P11,Male,5/1/2117,5/22/2117,7/12/2117,14.7,9/28/2117,150,129,389,110
OXHMB17G0100026,OXHMB16G000F049,OXHMB16G000B375,G01,OXHMB17G0100021,P11,Male,5/13/2117,5/31/2117,7/14/2117,7.7,9/28/2117,138,120,170,86
OXHMB17G0103094,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P11,Male,5/1/2117,5/23/2117,7/12/2117,13.2,9/28/2117,150,128,200,93
OXHMB17G010A795,OXHMB16G000F176,OXHMB16G00X664,G01,OXHMB17G0100381,P11,Male,4/13/2117,5/1/2117,7/6/2117,13.7,9/28/2117,168,150,390,113
OXHMB17G0105721,OXHMB16G000F063,OXHMB16G000E752,G01,OXHMB17G0100522,P11,Male,4/21/2117,5/11/2117,7/9/2117,14.4,9/28/2117,160,140,314,109
OXHMB17G0000219,MRTZD16B000M003,MRTZD16B000F003,G01,OXHMB17G0001031,P11,Male,5/10/2117,5/29/2117,7/14/2117,8.5,9/28/2117,141,122,176,88
OXHMB17G0104549,OXHMB16G000A805,OXHMB16G000E787,G01,OXHMB17G0100444,P11,Male,5/14/2117,6/2/2117,7/13/2117,7.9,9/28/2117,137,118,247,95
OXHMB17G0000220,MRTZD16B000M003,MRTZD16B000F003,G01,OXHMB17G0001031,P11,Male,5/10/2117,5/29/2117,7/14/2117,8.5,9/28/2117,141,122,257,98
OXHMB17G0000758,MRTZD16B000M008,MRTZD16B000F008,G01,OXHMB17G0001081,P11,Male,5/11/2117,5/31/2117,7/14/2117,8.3,9/28/2117,140,120,108,76
OXHMB17G0000221,MRTZD16B000M003,MRTZD16B000F003,G01,OXHMB17G0001031,P11,Male,5/10/2117,5/29/2117,7/14/2117,8.5,9/28/2117,141,122,77,66
OXHMB17G0105852,OXHMB16G000F324,OXHMB16G00X442,G01,OXHMB17G0100541,P11,Male,4/20/2117,5/11/2117,7/8/2117,16.3,9/28/2117,161,140,196,93
OXHMB17G0100027,OXHMB16G000F049,OXHMB16G000B375,G01,OXHMB17G0100021,P11,Male,5/13/2117,5/31/2117,7/14/2117,7.7,9/28/2117,138,120,95,74
OXHMB17G0000436,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P11,Male,5/10/2117,5/30/2117,7/14/2117,8,9/28/2117,141,121,84,70
OXHMB17G010A796,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P11,Male,4/19/2117,5/11/2117,7/8/2117,13,9/28/2117,162,140,399,111
OXHMB17G0105589,OXHMB16G000A357,OXHMB16G000F645,G01,OXHMB17G0100511,P11,Male,4/27/2117,5/17/2117,7/11/2117,15.3,9/28/2117,154,134,365,108
OXHMB17G0101453,OXHMB16G000C625,OXHMB16G000E641,G01,OXHMB17G0100203,P11,Male,5/3/2117,5/23/2117,7/12/2117,12,9/28/2117,148,128,237,97
OXHMB17G0105515,OXHMB16G000A259,OXHMB16G000F427,G01,OXHMB17G0100492,P11,Male,5/4/2117,5/24/2117,7/12/2117,11.6,9/28/2117,147,127,287,100
OXHMB17G0000051,MRTZD16B000M001,MRTZD16B000F001,G01,OXHMB17G0001011,P11,Male,5/10/2117,5/29/2117,7/14/2117,10.5,9/28/2117,141,122,291,103
OXHMB17G0102205,OXHMB16G000C124,OXHMB16G000F498,G01,OXHMB17G0100271,P11,Male,5/6/2117,5/28/2117,7/13/2117,9.9,9/28/2117,145,123,161,82
OXHMB17G0107400,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P11,Male,5/4/2117,5/25/2117,7/13/2117,11.9,9/28/2117,147,126,280,101
OXHMB17G0101924,OXHMB16G000A753,OXHMB16G000B286,G01,OXHMB17G0100251,P11,Male,4/21/2117,5/13/2117,7/9/2117,17.7,9/28/2117,160,138,341,105
OXHMB17G0107190,OXHMB16G000A505,OXHMB16G000E870,G01,OXHMB17G0100671,P11,Male,5/4/2117,5/26/2117,7/12/2117,14.6,9/28/2117,147,125,191,88
OXHMB17G0101279,OXHMB16G000A674,OXHMB16G000E604,G01,OXHMB17G0100183,P11,Male,5/12/2117,5/29/2117,7/13/2117,8.7,9/28/2117,139,122,187,99
OXHMB17G0105853,OXHMB16G000F324,OXHMB16G00X442,G01,OXHMB17G0100541,P11,Male,4/20/2117,5/11/2117,7/8/2117,16.3,9/28/2117,161,140,318,105
OXHMB17G0104283,OXHMB16G000C514,OXHMB16G000E734,G01,OXHMB17G0100422,P11,Male,5/1/2117,5/23/2117,7/12/2117,13.9,9/28/2117,150,128,287,102
OXHMB17G0108526,MRTZD16G000M037,OXHMB16G000B682,G01,OXHMB17G0100802,P11,Male,4/23/2117,5/16/2117,7/10/2117,13.6,9/28/2117,158,135,243,97
OXHMB17G0102910,OXHMB16G000A765,OXHMB16G00X514,G01,OXHMB17G0100321,P11,Male,4/24/2117,5/15/2117,7/10/2117,15.9,9/28/2117,157,136,169,86
OXHMB17G0108878,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P11,Male,4/21/2117,5/11/2117,7/9/2117,14.8,9/28/2117,160,140,143,83
OXHMB17G0109692,OXHMB16G000F314,MRTZD16G000F036,G01,OXHMB17G0100901,P11,Male,4/28/2117,5/20/2117,7/11/2117,12.8,9/28/2117,153,131,98,73
OXHMB17G0000437,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P11,Male,5/10/2117,5/30/2117,7/14/2117,8,9/28/2117,141,121,168,86
OXHMB17G0100028,OXHMB16G000F049,OXHMB16G000B375,G01,OXHMB17G0100021,P11,Male,5/13/2117,5/31/2117,7/14/2117,7.7,9/28/2117,138,120,216,93
OXHMB17G0101454,OXHMB16G000C625,OXHMB16G000E641,G01,OXHMB17G0100203,P11,Male,5/3/2117,5/23/2117,7/12/2117,12,9/28/2117,148,128,264,103
OXHMB17G0101360,OXHMB16G000C625,OXHMB16G000F625,G01,OXHMB17G0100201,P11,Male,4/21/2117,5/14/2117,7/9/2117,15.6,9/28/2117,160,137,220,94
OXHMB17G0100029,OXHMB16G000F049,OXHMB16G000B375,G01,OXHMB17G0100021,P11,Male,5/13/2117,5/31/2117,7/14/2117,7.7,9/28/2117,138,120,330,105
OXHMB17G0100625,OXHMB16G000F301,OXHMB16G00X766,G01,OXHMB17G0100093,P11,Male,5/9/2117,5/28/2117,7/13/2117,8.7,9/28/2117,142,123,129,81
OXHMB17G0109143,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P11,Male,4/19/2117,5/11/2117,7/8/2117,13,9/28/2117,162,140,316,103
OXHMB17G0107401,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P11,Male,5/4/2117,5/25/2117,7/13/2117,11.9,9/28/2117,147,126,248,97
OXHMB17G0106075,OXHMB16G000C751,OXHMB16G000B166,G01,OXHMB17G0100562,P11,Male,4/25/2117,5/18/2117,7/11/2117,14.3,9/28/2117,156,133,268,100
OXHMB17G0000670,MRTZD16B000M007,MRTZD16B000F007,G01,OXHMB17G0001071,P11,Male,5/11/2117,5/31/2117,7/14/2117,9,9/28/2117,140,120,86,69
OXHMB17G0102658,OXHMB16G000A116,OXHMB16G000E255,G01,OXHMB17G0100302,P11,Male,4/24/2117,5/18/2117,7/11/2117,14.2,9/28/2117,157,133,220,91
OXHMB17G0107191,OXHMB16G000A505,OXHMB16G000E870,G01,OXHMB17G0100671,P11,Male,5/4/2117,5/26/2117,7/12/2117,14.6,9/28/2117,147,125,300,103
OXHMB17G0100030,OXHMB16G000F049,OXHMB16G000B375,G01,OXHMB17G0100021,P11,Male,5/13/2117,5/31/2117,7/14/2117,7.7,9/28/2117,138,120,122,79
OXHMB17G0108527,MRTZD16G000M037,OXHMB16G000B682,G01,OXHMB17G0100802,P11,Male,4/23/2117,5/16/2117,7/10/2117,13.6,9/28/2117,158,135,261,100
OXHMB17G0000438,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P11,Male,5/10/2117,5/30/2117,7/14/2117,8,9/28/2117,141,121,101,75
OXHMB17G0103536,OXHMB16G000C431,OXHMB16G000F584,G01,OXHMB17G0100361,P11,Male,4/24/2117,5/16/2117,7/6/2117,12.7,9/28/2117,157,135,312,106
OXHMB17G0101104,OXHMB16G000F140,OXHMB16G00X244,G01,OXHMB17G0100171,P11,Male,5/3/2117,5/22/2117,7/12/2117,12.7,9/28/2117,148,129,331,108
OXHMB17G0000052,MRTZD16B000M001,MRTZD16B000F001,G01,OXHMB17G0001011,P11,Male,5/10/2117,5/29/2117,7/14/2117,10.5,9/28/2117,141,122,185,89
OXHMB17G0101280,OXHMB16G000A674,OXHMB16G000E604,G01,OXHMB17G0100183,P11,Male,5/12/2117,5/29/2117,7/13/2117,8.7,9/28/2117,139,122,190,91
OXHMB17G0101281,OXHMB16G000A674,OXHMB16G000E604,G01,OXHMB17G0100183,P11,Male,5/12/2117,5/29/2117,7/13/2117,8.7,9/28/2117,139,122,162,89
OXHMB17G0106224,OXHMB16G000A835,OXHMB16G000E500,G01,OXHMB17G0100571,P11,Male,5/1/2117,5/24/2117,7/12/2117,16,9/28/2117,150,127,99,75
OXHMB17G0108879,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P11,Male,4/21/2117,5/11/2117,7/9/2117,14.8,9/28/2117,160,140,85,70
OXHMB17G0109455,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P11,Male,4/18/2117,5/11/2117,7/8/2117,13.5,9/28/2117,163,140,201,93
OXHMB17G0100125,OXHMB16G000F332,OXHMB16G00X003,G01,OXHMB17G0100032,P11,Male,5/11/2117,5/29/2117,7/13/2117,9.1,9/28/2117,140,122,127,81
OXHMB17G0110267,MRTZD16G000M062,MRTZD16G000F062,G01,OXHMB17G0100952,P11,Male,4/26/2117,5/17/2117,7/11/2117,14.4,9/28/2117,155,134,381,113
OXHMB17G0100031,OXHMB16G000F049,OXHMB16G000B375,G01,OXHMB17G0100021,P11,Male,5/13/2117,5/31/2117,7/14/2117,7.7,9/28/2117,138,120,139,83
OXHMB17G0108960,OXHMB16G000C849,MRTZD16G000F011,G01,OXHMB17G0100851,P11,Male,4/18/2117,5/9/2117,7/8/2117,16.4,9/28/2117,163,142,373,110
OXHMB17G0000127,MRTZD16B000M002,MRTZD16B000F002,G01,OXHMB17G0001021,P11,Male,5/10/2117,5/29/2117,7/14/2117,8.1,9/28/2117,141,122,169,79
OXHMB17G0107192,OXHMB16G000A505,OXHMB16G000E870,G01,OXHMB17G0100671,P11,Male,5/4/2117,5/26/2117,7/12/2117,14.6,9/28/2117,147,125,130,80
OXHMB17G0000439,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P11,Male,5/10/2117,5/30/2117,7/14/2117,8,9/28/2117,141,121,60,63
OXHMB17G010A797,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P11,Male,5/1/2117,5/23/2117,7/12/2117,13.2,9/28/2117,150,128,392,111
OXHMB17G0103095,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P11,Male,5/1/2117,5/23/2117,7/12/2117,13.2,9/28/2117,150,128,258,102
OXHMB17G0104725,OXHMB16G000F713,OXHMB16G000F397,G01,OXHMB17G0100452,P11,Male,4/22/2117,5/15/2117,7/10/2117,14.8,9/28/2117,159,136,330,110
OXHMB17G0103433,OXHMB16G000C004,OXHMB16G000E111,G01,OXHMB17G0100343,P11,Male,4/25/2117,5/16/2117,7/11/2117,15.2,9/28/2117,156,135,294,100
OXHMB17G0110163,MRTZD16G000M056,MRTZD16G000F056,G01,OXHMB17G0100941,P11,Male,4/18/2117,5/9/2117,7/8/2117,15.6,9/28/2117,163,142,333,104
OXHMB17G0107759,MRTZD16G000M006,OXHMB16G000B080,G01,OXHMB17G0100741,P11,Male,4/30/2117,5/20/2117,7/12/2117,15.2,9/28/2117,151,131,270,102
OXHMB17G0104414,OXHMB16G000F703,OXHMB16G000F694,G01,OXHMB17G0100433,P11,Male,5/8/2117,5/28/2117,7/13/2117,11.5,9/28/2117,143,123,304,101
OXHMB17G0000053,MRTZD16B000M001,MRTZD16B000F001,G01,OXHMB17G0001011,P11,Male,5/10/2117,5/29/2117,7/14/2117,10.5,9/28/2117,141,122,233,94
OXHMB17G0106996,OXHMB16G000C274,OXHMB16G000B555,G01,OXHMB17G0100652,P11,Male,4/23/2117,5/15/2117,7/10/2117,17.2,9/28/2117,158,136,356,111
OXHMB17G0100501,OXHMB16G000A414,OXHMB16G00X015,G01,OXHMB17G0100072,P11,Male,4/23/2117,5/15/2117,7/10/2117,17.1,9/28/2117,158,136,260,102
OXHMB17G0105393,OXHMB16G000A259,OXHMB16G000B443,G01,OXHMB17G0100491,P11,Male,5/3/2117,5/26/2117,7/13/2117,13.3,9/28/2117,148,125,298,106
OXHMB17G0108405,MRTZD16G000M032,OXHMB16G000B293,G01,OXHMB17G0100792,P11,Male,4/25/2117,5/16/2117,7/6/2117,10.7,9/28/2117,156,135,403,116
OXHMB17G0106076,OXHMB16G000C751,OXHMB16G000B166,G01,OXHMB17G0100562,P11,Male,4/25/2117,5/18/2117,7/11/2117,14.3,9/28/2117,156,133,403,108
OXHMB17G0109144,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P11,Male,4/19/2117,5/11/2117,7/8/2117,13,9/28/2117,162,140,362,108
OXHMB17G0100707,OXHMB16G000A429,OXHMB16G000B101,G01,OXHMB17G0100111,P11,Male,4/27/2117,5/20/2117,7/11/2117,15.5,9/28/2117,154,131,311,108
OXHMB17G0109693,OXHMB16G000F314,MRTZD16G000F036,G01,OXHMB17G0100901,P11,Male,4/28/2117,5/20/2117,7/11/2117,12.8,9/28/2117,153,131,364,110
OXHMB17G0107891,MRTZD16G000M012,OXHMB16G00X707,G01,OXHMB17G0100752,P11,Male,5/1/2117,5/22/2117,7/12/2117,14.7,9/28/2117,150,129,364,110
OXHMB17G0109049,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P11,Male,4/20/2117,5/11/2117,7/8/2117,15.2,9/28/2117,161,140,302,105
OXHMB17G0107402,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P11,Male,5/4/2117,5/25/2117,7/13/2117,11.9,9/28/2117,147,126,308,105
OXHMB17G0107976,MRTZD16G000M021,OXHMB16G000B013,G01,OXHMB17G0100771,P11,Male,4/14/2117,5/4/2117,7/6/2117,16.4,9/28/2117,167,147,320,106
OXHMB17G0102659,OXHMB16G000A116,OXHMB16G000E255,G01,OXHMB17G0100302,P11,Male,4/24/2117,5/18/2117,7/11/2117,14.2,9/28/2117,157,133,306,103
OXHMB17G0104284,OXHMB16G000C514,OXHMB16G000E734,G01,OXHMB17G0100422,P11,Male,5/1/2117,5/23/2117,7/12/2117,13.9,9/28/2117,150,128,312,103
OXHMB17G010A799,OXHMB16G000A072,OXHMB16G000B470,G01,OXHMB17G0100051,P11,Male,4/26/2117,5/16/2117,7/11/2117,15.5,9/28/2117,155,135,400,112
OXHMB17G0105163,OXHMB16G000A389,OXHMB16G00X537,G01,OXHMB17G0100481,P11,Male,4/20/2117,5/11/2117,7/8/2117,16.9,9/28/2117,161,140,329,107
OXHMB17G0103957,OXHMB16G000C364,OXHMB16G00X751,G01,OXHMB17G0100411,P11,Male,4/14/2117,5/1/2117,7/6/2117,16,9/28/2117,167,150,320,108
OXHMB17G0105661,OXHMB16G000F063,OXHMB16G000F490,G01,OXHMB17G0100521,P11,Male,4/21/2117,5/11/2117,7/9/2117,14.9,9/28/2117,160,140,361,111
OXHMB17G0104415,OXHMB16G000F703,OXHMB16G000F694,G01,OXHMB17G0100433,P11,Male,5/8/2117,5/28/2117,7/13/2117,11.5,9/28/2117,143,123,228,97
OXHMB17G0104611,OXHMB16G000F713,OXHMB16G000B218,G01,OXHMB17G0100451,P11,Male,4/18/2117,5/8/2117,7/7/2117,17.3,9/28/2117,163,143,311,106
OXHMB17G0104416,OXHMB16G000F703,OXHMB16G000F694,G01,OXHMB17G0100433,P11,Male,5/8/2117,5/28/2117,7/13/2117,11.5,9/28/2117,143,123,209,94
OXHMB17G0102346,OXHMB16G000A783,OXHMB16G00X558,G01,OXHMB17G0100281,P11,Male,4/13/2117,5/1/2117,7/6/2117,15,9/28/2117,168,150,356,110
OXHMB17G0103958,OXHMB16G000C364,OXHMB16G00X751,G01,OXHMB17G0100411,P11,Male,4/14/2117,5/1/2117,7/6/2117,16,9/28/2117,167,150,356,111
OXHMB17G0104939,OXHMB16G000F302,OXHMB16G000B760,G01,OXHMB17G0100462,P11,Male,4/20/2117,5/14/2117,7/9/2117,15.3,9/28/2117,161,137,287,102
OXHMB17G0109456,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P11,Male,4/18/2117,5/11/2117,7/8/2117,13.5,9/28/2117,163,140,203,92
OXHMB17G0107625,MRTZD16G000M001,OXHMB16G00X112,G01,OXHMB17G0100731,P11,Male,4/25/2117,5/16/2117,7/11/2117,13,9/28/2117,156,135,159,85
OXHMB17G0107977,MRTZD16G000M021,OXHMB16G000B013,G01,OXHMB17G0100771,P11,Male,4/14/2117,5/4/2117,7/6/2117,16.4,9/28/2117,167,147,201,93
OXHMB17G0000321,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P11,Male,5/10/2117,5/30/2117,7/14/2117,8.4,9/28/2117,141,121,167,88
OXHMB17G0101361,OXHMB16G000C625,OXHMB16G000F625,G01,OXHMB17G0100201,P11,Male,4/21/2117,5/14/2117,7/9/2117,15.6,9/28/2117,160,137,120,75
OXHMB17G0101282,OXHMB16G000A674,OXHMB16G000E604,G01,OXHMB17G0100183,P11,Male,5/12/2117,5/29/2117,7/13/2117,8.7,9/28/2117,139,122,128,85
OXHMB17G0108070,MRTZD16G000M022,OXHMB16G000B238,G01,OXHMB17G0100772,P11,Male,4/19/2117,5/11/2117,7/8/2117,15.2,9/28/2117,162,140,277,96
OXHMB17G0107535,OXHMB16G000C011,OXHMB16G000B151,G01,OXHMB17G0100721,P11,Male,4/13/2117,5/2/2117,7/6/2117,16.5,9/28/2117,168,149,410,104
OXHMB17G0104417,OXHMB16G000F703,OXHMB16G000F694,G01,OXHMB17G0100433,P11,Male,5/8/2117,5/28/2117,7/13/2117,11.5,9/28/2117,143,123,430,107
OXHMB17G010A800,OXHMB16G000A316,OXHMB16G000F439,G01,OXHMB17G0100131,P11,Male,4/13/2117,5/1/2117,7/6/2117,17.8,9/28/2117,168,150,511,120
OXHMB17G0108275,MRTZD16G000M031,OXHMB16G000B020,G01,OXHMB17G0100791,P11,Male,4/24/2117,5/16/2117,7/11/2117,15.4,9/28/2117,157,135,364,100
OXHMB17G0109368,OXHMB16G000A300,MRTZD16G000F022,G01,OXHMB17G0100872,P11,Male,4/20/2117,5/11/2117,7/8/2117,17.9,9/28/2117,161,140,209,86
OXHMB17G010A801,OXHMB16G000C612,OXHMB16G000F455,G01,OXHMB17G0100231,P11,Male,4/12/2117,5/1/2117,7/6/2117,17,9/28/2117,169,150,644,125
OXHMB17G010A802,OXHMB16G000C004,OXHMB16G000E330,G01,OXHMB17G0100341,P11,Male,4/21/2117,5/11/2117,7/8/2117,19.6,9/28/2117,160,140,472,115
OXHMB17G010A803,OXHMB16G000A765,OXHMB16G00X514,G01,OXHMB17G0100321,P11,Male,4/24/2117,5/15/2117,7/10/2117,15.9,9/28/2117,157,136,482,118
OXHMB17G010A804,OXHMB16G000A116,OXHMB16G00X480,G01,OXHMB17G0100303,P11,Male,4/23/2117,5/14/2117,7/9/2117,14.9,9/28/2117,158,137,504,120
OXHMB17G010A805,OXHMB16G000A783,OXHMB16G00X558,G01,OXHMB17G0100281,P11,Male,4/13/2117,5/1/2117,7/6/2117,15,9/28/2117,168,150,556,122
OXHMB17G0101648,OXHMB16G000C612,OXHMB16G000F455,G01,OXHMB17G0100231,P11,Male,4/12/2117,5/1/2117,7/6/2117,17,9/28/2117,169,150,407,106
OXHMB17G0109457,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P11,Male,4/18/2117,5/11/2117,7/8/2117,13.5,9/28/2117,163,140,297,107
OXHMB17G010A806,OXHMB16G000F713,OXHMB16G000B218,G01,OXHMB17G0100451,P11,Male,4/18/2117,5/8/2117,7/7/2117,17.3,9/28/2117,163,143,440,118
OXHMB17G010A807,OXHMB16G000A275,MRTZD16G000F001,G01,OXHMB17G0100831,P11,Male,4/20/2117,5/9/2117,7/8/2117,18,9/28/2117,161,142,525,120
OXHMB17G0103222,OXHMB16G000A728,OXHMB16G000E871,G01,OXHMB17G0100331,P11,Male,4/23/2117,5/14/2117,7/9/2117,14.4,9/28/2117,158,137,360,111
OXHMB17G0110752,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P11,Male,4/28/2117,5/20/2117,7/12/2117,14.9,9/28/2117,153,131,362,108
OXHMB17G0107760,MRTZD16G000M006,OXHMB16G000B080,G01,OXHMB17G0100741,P11,Male,4/30/2117,5/20/2117,7/12/2117,15.2,9/28/2117,151,131,281,101
OXHMB17G0103537,OXHMB16G000C431,OXHMB16G000F584,G01,OXHMB17G0100361,P11,Male,4/24/2117,5/16/2117,7/6/2117,12.7,9/28/2117,157,135,368,95
OXHMB17G010A808,OXHMB16G000F297,OXHMB16G000E364,G01,OXHMB17G0100211,P11,Male,4/19/2117,5/9/2117,7/8/2117,16.2,9/28/2117,162,142,383,108
OXHMB17G010A809,OXHMB16G000A300,MRTZD16G000F021,G01,OXHMB17G0100871,P11,Male,4/12/2117,5/1/2117,7/6/2117,18.2,9/28/2117,169,150,533,121
OXHMB17G0108172,MRTZD16G000M026,OXHMB16G00X106,G01,OXHMB17G0100781,P11,Male,4/15/2117,5/7/2117,7/7/2117,15.7,9/28/2117,166,144,275,94
OXHMB17G0110164,MRTZD16G000M056,MRTZD16G000F056,G01,OXHMB17G0100941,P11,Male,4/18/2117,5/9/2117,7/8/2117,15.6,9/28/2117,163,142,361,108
OXHMB17G010A810,OXHMB16G000A414,OXHMB16G000F623,G01,OXHMB17G0100071,P11,Male,4/23/2117,5/15/2117,7/10/2117,18.2,9/28/2117,158,136,416,115
OXHMB17G010A811,OXHMB16G000A259,OXHMB16G000F427,G01,OXHMB17G0100492,P11,Male,5/4/2117,5/24/2117,7/12/2117,11.6,9/28/2117,147,127,414,114
OXHMB17G010A812,OXHMB16G000C364,OXHMB16G000E314,G01,OXHMB17G0100412,P11,Male,4/21/2117,5/11/2117,7/9/2117,13,9/28/2117,160,140,380,112
OXHMB17G0105516,OXHMB16G000A259,OXHMB16G000F427,G01,OXHMB17G0100492,P11,Male,5/4/2117,5/24/2117,7/12/2117,11.6,9/28/2117,147,127,287,107
OXHMB17G010A813,MRTZD16G000M001,OXHMB16G00X112,G01,OXHMB17G0100731,P11,Male,4/25/2117,5/16/2117,7/11/2117,13,9/28/2117,156,135,372,113
OXHMB17G010A814,OXHMB16G000C612,OXHMB16G000F455,G01,OXHMB17G0100231,P11,Male,4/12/2117,5/1/2117,7/6/2117,17,9/28/2117,169,150,454,113
OXHMB17G010A815,OXHMB16G000A316,OXHMB16G000F365,G01,OXHMB17G0100132,P11,Male,4/15/2117,5/5/2117,7/7/2117,16,9/28/2117,166,146,508,118
OXHMB17G0101649,OXHMB16G000C612,OXHMB16G000F455,G01,OXHMB17G0100231,P11,Male,4/12/2117,5/1/2117,7/6/2117,17,9/28/2117,169,150,307,95
OXHMB17G010A816,OXHMB16G000F140,OXHMB16G00X244,G01,OXHMB17G0100171,P11,Male,5/3/2117,5/22/2117,7/12/2117,12.7,9/28/2117,148,129,530,119
OXHMB17G0102536,OXHMB16G000A254,OXHMB16G00X022,G01,OXHMB17G0100292,P11,Male,4/24/2117,5/15/2117,7/10/2117,16,9/28/2117,157,136,335,105
OXHMB17G010A817,MRTZD16G000M001,OXHMB16G00X112,G01,OXHMB17G0100731,P11,Male,4/25/2117,5/16/2117,7/11/2117,13,9/28/2117,156,135,415,118
OXHMB17G0101512,OXHMB16G000F297,OXHMB16G000E364,G01,OXHMB17G0100211,P11,Male,4/19/2117,5/9/2117,7/8/2117,16.2,9/28/2117,162,142,331,106
OXHMB17G010A818,MRTZD16G000M076,MRTZD16G000F076,G01,OXHMB17G0100981,P11,Male,4/21/2117,5/14/2117,7/9/2117,16.7,9/28/2117,160,137,380,112
OXHMB17G0101588,OXHMB16G000F297,OXHMB16G000F576,G01,OXHMB17G0100213,P11,Male,5/3/2117,5/23/2117,7/12/2117,10.1,9/28/2117,148,128,330,105
OXHMB17G0102018,OXHMB16G000A753,OXHMB16G000F504,G01,OXHMB17G0100252,P11,Male,4/24/2117,5/14/2117,7/9/2117,14.7,9/28/2117,157,137,260,99
